cluster_k98,version,n_colors,n_chromatic,achromatic_set,count,n_train,n_val,n_test,mean_chroma,std_chroma,mean_saturation,std_saturation,mean_colorfulness
11,blue|gray|white,3,1,gray|white,9,7,0,2,14.2,2.45,0.2811,0.0577,51.294
12,blue|gray|orange,3,2,gray,9,9,0,0,16.82,4.05,0.2866,0.0657,49.286
13,brown|gray|white,3,1,gray|white,9,7,0,2,8.286,2.74,0.2316,0.0666,20.55
14,green|white,2,1,white,9,8,0,1,24.072,3.275,0.3387,0.0689,53.674
14,blue|gray|white,3,1,gray|white,9,6,2,1,8.956,5.309,0.181,0.0634,28.831
14,gray|green|orange,3,2,gray,9,7,2,0,16.159,3.842,0.2367,0.0682,35.96
15,orange|red,2,2,,9,8,0,1,40.279,22.184,0.5588,0.2001,73.943
15,blue|gray|purple,3,2,gray,9,9,0,0,13.208,5.012,0.2351,0.1361,33.632
16,gray|white,2,0,gray|white,9,4,1,4,11.99,0.594,0.206,0.006,38.951
17,gray|green|orange,3,2,gray,9,9,0,0,17.398,3.829,0.3297,0.0622,44.049
18,gray|orange|red,3,2,gray,9,4,4,1,18.491,3.04,0.3123,0.0388,51.621
18,blue|gray|orange,3,2,gray,9,8,1,0,16.56,2.792,0.2824,0.0422,54.63
19,orange|white,2,1,white,9,7,2,0,16.603,7.997,0.2603,0.1127,53.537
20,blue|green|yellow,3,3,,9,5,4,0,24.233,2.052,0.4009,0.0456,60.862
21,gray,1,0,gray,9,7,2,0,13.608,2.316,0.2144,0.0226,43.837
21,brown|orange|white,3,2,white,9,8,0,1,20.604,2.609,0.3367,0.0528,45.139
21,orange|white|yellow,3,2,white,9,8,0,1,25.712,3.784,0.3179,0.0492,62.646
22,blue|brown|gray,3,2,gray,9,8,1,0,18.009,4.497,0.361,0.0907,68.517
22,brown|red|white,3,2,white,9,7,2,0,9.146,2.679,0.2611,0.0477,21.954
22,brown|orange,2,2,,9,4,5,0,15.574,3.108,0.376,0.058,36.154
23,blue|gray|orange,3,2,gray,9,9,0,0,21.1,3.154,0.3371,0.0562,79.85
23,gray|orange,2,1,gray,9,5,3,1,15.702,4.181,0.2513,0.0546,50.378
23,gray,1,0,gray,9,3,3,3,13.55,2.925,0.2206,0.0321,47.607
24,cyan|gray,2,1,gray,9,8,0,1,10.776,3.421,0.2393,0.074,57.627
24,brown|orange|white,3,2,white,9,7,1,1,24.318,7.241,0.3853,0.0788,73.026
24,blue|gray|green,3,2,gray,9,5,3,1,14.644,6.85,0.2988,0.1457,41.304
24,gray|green|red,3,2,gray,9,6,1,2,24.6,5.939,0.4317,0.0895,70.488
24,brown|orange,2,2,,9,6,2,1,35.16,4.947,0.5648,0.0666,83.93
24,blue|green|white,3,2,white,9,3,5,1,23.226,5.503,0.3511,0.041,71.113
24,black|orange|white,3,1,black|white,9,8,0,1,13.34,3.49,0.2249,0.0568,46.159
25,brown|orange|yellow,3,3,,9,5,2,2,20.271,4.396,0.4031,0.0422,54.399
26,blue|gray|white,3,1,gray|white,9,8,1,0,11.83,5.077,0.2298,0.0722,34.444
26,brown|white|yellow,3,2,white,9,6,2,1,16.702,3.587,0.3419,0.0936,42.532
27,gray|green|red,3,2,gray,9,4,2,3,15.24,3.034,0.315,0.0635,39.324
27,brown|orange|yellow,3,3,,9,5,4,0,17.913,3.196,0.3634,0.0368,39.842
29,brown|red,2,2,,9,6,1,2,16.18,11.26,0.3478,0.0903,39.114
29,black|blue,2,1,black,9,5,1,3,12.204,8.113,0.3444,0.1387,33.902
30,gray|white|yellow,3,1,gray|white,9,6,0,3,14.551,0.914,0.3027,0.0466,37.278
31,brown|gray|yellow,3,2,gray,9,3,5,1,14.05,5.536,0.3255,0.1337,32.188
31,gray|orange,2,1,gray,9,7,2,0,13.104,3.748,0.2229,0.0442,40.39
31,brown|orange,2,2,,9,4,3,2,26.051,4.442,0.5212,0.099,51.261
31,brown|gray|green,3,2,gray,9,6,3,0,15.121,6.179,0.3164,0.0912,39.373
32,brown|gray|white,3,1,gray|white,9,8,1,0,10.664,2.566,0.1899,0.0346,25.456
32,gray|orange,2,1,gray,9,6,2,1,12.933,2.668,0.1942,0.0341,32.574
33,orange|red|white,3,2,white,9,8,1,0,21.353,5.312,0.3373,0.0758,54.639
33,green|yellow,2,2,,9,8,0,1,31.003,6.215,0.5115,0.059,80.233
33,blue|cyan|green,3,3,,9,8,0,1,29.443,1.404,0.5583,0.0796,100.824
33,black|gray|white,3,0,black|gray|white,9,7,2,0,7.07,1.523,0.1606,0.0137,21.354
34,blue|gray|white,3,1,gray|white,9,7,0,2,6.971,3.759,0.172,0.0768,16.783
35,brown|gray|white,3,1,gray|white,9,8,1,0,12.884,1.511,0.2645,0.0509,43.063
35,blue|yellow,2,2,,9,5,4,0,48.3,13.006,0.5801,0.0793,107.452
35,brown|orange|yellow,3,3,,9,7,0,2,26.707,5.258,0.4519,0.0802,63.584
36,orange|yellow,2,2,,9,6,0,3,25.05,4.859,0.3416,0.0456,41.22
36,gray|green|orange,3,2,gray,9,8,0,1,12.711,2.139,0.2151,0.0142,23.429
36,black|gray|yellow,3,1,black|gray,9,6,2,1,10.616,2.098,0.2204,0.0281,28.952
37,black|gray|orange,3,1,black|gray,9,4,4,1,15.06,1.974,0.2618,0.0265,47.806
37,brown|gray,2,1,gray,9,3,3,3,11.241,2.347,0.2304,0.0428,26.694
38,orange|yellow,2,2,,9,7,1,1,26.296,4.575,0.336,0.0627,49.293
38,brown|gray|red,3,2,gray,9,7,2,0,15.074,3.309,0.3637,0.1155,34.566
38,gray|green|white,3,1,gray|white,9,7,2,0,15.519,3.414,0.217,0.0294,39.814
39,blue|green|yellow,3,3,,9,5,4,0,21.013,5.894,0.4465,0.1241,53.67
40,gray|red|white,3,1,gray|white,9,6,3,0,12.521,2.782,0.2378,0.0335,35.042
40,black|blue|gray,3,1,black|gray,9,8,1,0,9.823,3.23,0.2229,0.042,30.113
41,gray|red,2,1,gray,9,6,3,0,18.736,3.13,0.3117,0.0521,70.09
41,brown|gray|white,3,1,gray|white,9,5,4,0,9.102,2.123,0.2096,0.0245,29.144
42,brown|white,2,1,white,9,5,2,2,8.121,3.621,0.2494,0.061,21.869
43,gray|pink|red,3,2,gray,9,8,1,0,15.067,2.664,0.3871,0.0687,37.794
43,brown|red|white,3,2,white,9,6,2,1,12.739,1.727,0.3507,0.05,31.374
43,blue|brown|red,3,3,,9,7,1,1,13.434,2.782,0.3625,0.0406,39.696
43,black|brown|gray,3,1,black|gray,9,6,1,2,8.74,3.325,0.2304,0.0514,23.627
44,green|white|yellow,3,2,white,9,7,2,0,20.676,9.149,0.3569,0.1186,39.314
44,gray|green|yellow,3,2,gray,9,7,1,1,14.729,4.422,0.2456,0.0282,28.78
44,brown|orange|yellow,3,3,,9,6,3,0,28.351,6.197,0.4655,0.0958,61.269
44,brown|orange|red,3,3,,9,7,2,0,39.61,15.044,0.6546,0.1129,88.124
44,orange,1,1,,9,9,0,0,33.173,8.049,0.4787,0.1229,55.45
44,gray,1,0,gray,9,4,5,0,8.471,2.194,0.1757,0.0292,28.121
44,brown|white|yellow,3,2,white,9,6,1,2,11.3,3.004,0.2358,0.0466,34.862
44,blue|cyan|gray,3,2,gray,9,6,2,1,13.668,6.384,0.3533,0.0897,47.99
44,brown|gray|yellow,3,2,gray,9,8,1,0,12.47,2.704,0.2431,0.0537,32.584
44,gray|orange|yellow,3,2,gray,9,6,1,2,20.162,10.084,0.2898,0.0947,50.849
45,black|brown|yellow,3,2,black,9,3,5,1,12.557,1.956,0.3837,0.0577,43.46
46,blue|white,2,1,white,9,9,0,0,12.921,4.497,0.2942,0.0745,36.554
46,gray|pink|red,3,2,gray,9,6,3,0,12.113,4.06,0.3216,0.0994,28.042
46,black|gray|green,3,1,black|gray,9,7,1,1,6.584,3.091,0.2236,0.1052,12.551
46,blue|orange,2,2,,9,5,1,3,19.879,8.093,0.4739,0.097,55.564
46,brown|white|yellow,3,2,white,9,5,2,2,5.832,2.677,0.2642,0.0554,12.728
46,brown|green|orange,3,3,,9,8,0,1,19.302,3.857,0.396,0.0342,48.863
47,blue|green,2,2,,9,5,3,1,19.851,3.68,0.3963,0.0449,49.187
47,gray|white,2,0,gray|white,9,4,0,5,7.842,0.529,0.1676,0.0139,21.611
48,blue|orange,2,2,,9,9,0,0,24.406,9.831,0.4228,0.0954,60.172
48,cyan|orange,2,2,,9,8,1,0,20.78,3.724,0.4447,0.0943,75.353
48,blue|cyan,2,2,,9,6,3,0,22.42,10.409,0.4506,0.2299,60.606
50,blue|pink|red,3,3,,9,5,4,0,21.988,2.739,0.3586,0.0522,49.287
50,blue|green,2,2,,9,7,1,1,20.553,3.756,0.3823,0.0457,50.024
51,brown|orange|yellow,3,3,,9,7,0,2,25.054,6.838,0.4629,0.0703,54.959
51,blue|cyan,2,2,,9,6,2,1,20.348,10.018,0.5662,0.2234,63.242
51,black|brown|gray,3,1,black|gray,9,7,2,0,8.512,3.844,0.2311,0.0497,25.272
51,brown|red,2,2,,9,8,1,0,30.342,14.104,0.6417,0.1656,64.254
51,red|white|yellow,3,2,white,9,4,2,3,27.637,6.194,0.4652,0.0855,70.421
51,brown|white|yellow,3,2,white,9,5,3,1,21.731,8.655,0.4481,0.1535,54.386
51,black|brown|red,3,2,black,9,8,1,0,11.108,2.758,0.3029,0.0685,37.479
51,black|gray|yellow,3,1,black|gray,9,6,2,1,9.752,4.68,0.2056,0.0274,24.488
51,blue|cyan|red,3,3,,9,8,0,1,31.593,6.164,0.5099,0.0513,111.349
53,brown|gray|yellow,3,2,gray,9,7,1,1,13.449,3.291,0.2944,0.0543,33.457
53,blue|green|yellow,3,3,,9,8,1,0,16.283,2.268,0.3381,0.0359,41.692
53,blue|red,2,2,,9,7,2,0,22.504,7.67,0.3877,0.0676,51.584
53,black|blue,2,1,black,9,8,0,1,17.031,6.914,0.3084,0.047,43.286
54,red|white|yellow,3,2,white,9,7,2,0,29.358,6.383,0.4273,0.0485,95.089
54,black|gray|white,3,0,black|gray|white,9,6,3,0,12.34,4.566,0.2421,0.0424,65.619
56,gray|orange|yellow,3,2,gray,9,8,1,0,17.546,3.123,0.2471,0.0561,37.85
57,gray|white|yellow,3,1,gray|white,9,5,3,1,10.829,2.773,0.2222,0.0423,29.814
58,black|blue|gray,3,1,black|gray,9,8,0,1,8.502,4.053,0.2308,0.0764,34.001
58,blue|cyan|gray,3,2,gray,9,6,0,3,12.076,2.849,0.3463,0.07,45.239
58,gray|white,2,0,gray|white,9,5,2,2,11.446,3.097,0.1915,0.0324,39.129
58,brown|gray|white,3,1,gray|white,9,5,2,2,11.101,3.616,0.2389,0.07,35.658
59,brown|orange|red,3,3,,9,4,5,0,27.396,6.457,0.4754,0.1042,58.117
60,blue|brown|orange,3,3,,9,8,1,0,20.667,0.518,0.4714,0.0315,65.34
61,cyan|gray,2,1,gray,9,7,2,0,12.371,2.428,0.5146,0.1387,48.157
61,brown|cyan|orange,3,3,,9,4,3,2,21.592,3.805,0.5454,0.1248,66.309
61,gray|red|white,3,1,gray|white,9,6,2,1,13.687,5.44,0.2785,0.0643,41.551
62,gray|white|yellow,3,1,gray|white,9,7,1,1,17.558,3.772,0.2434,0.0423,50.827
62,brown|cyan|white,3,2,white,9,5,3,1,20.347,2.932,0.3829,0.0376,67.433
62,brown|orange|red,3,3,,9,6,3,0,28.116,4.958,0.4483,0.0632,72.79
63,blue|red|white,3,2,white,9,5,4,0,29.534,8.271,0.3617,0.0601,90.9
65,brown|orange|red,3,3,,9,8,1,0,36.693,3.511,0.5727,0.0556,76.099
65,green|red|white,3,2,white,9,6,2,1,27.794,8.842,0.3856,0.1103,80.602
66,blue|red|white,3,2,white,9,6,0,3,24.999,8.514,0.3765,0.1357,78.08
66,blue|orange,2,2,,9,7,1,1,39.342,15.752,0.5786,0.1805,98.843
69,orange,1,1,,9,4,2,3,30.97,6.734,0.4575,0.087,55.072
69,brown|red|white,3,2,white,9,5,3,1,15.82,3.638,0.3806,0.0657,46.991
69,cyan|gray|red,3,2,gray,9,6,1,2,21.682,3.423,0.3625,0.0607,70.816
69,gray|white|yellow,3,1,gray|white,9,7,2,0,14.408,3.223,0.2137,0.0327,38.586
69,orange|red|yellow,3,3,,9,6,0,3,32.63,8.016,0.4468,0.0777,67.16
69,gray|white,2,0,gray|white,9,6,2,1,11.286,3.369,0.1753,0.0264,34.854
69,gray|green|white,3,1,gray|white,9,5,3,1,11.012,3.806,0.2111,0.0367,27.072
69,black|blue|red,3,2,black,9,5,3,1,10.451,2.777,0.3112,0.1787,37.607
69,brown,1,1,,9,6,3,0,19.313,3.813,0.6031,0.0734,39.889
69,black|blue|yellow,3,2,black,9,7,2,0,11.357,1.934,0.2385,0.0273,37.029
71,brown|red|white,3,2,white,9,4,4,1,15.844,7.273,0.3221,0.0879,45.82
71,gray|orange|red,3,2,gray,9,7,0,2,22.052,7.898,0.3339,0.0817,73.056
71,brown|red,2,2,,9,5,3,1,17.452,4.116,0.4436,0.0577,43.972
71,cyan|gray,2,1,gray,9,7,1,1,10.943,3.188,0.2502,0.0495,48.738
71,brown|green|white,3,2,white,9,8,0,1,15.056,2.103,0.3475,0.0505,38.517
74,blue|cyan|gray,3,2,gray,9,9,0,0,14.304,2.091,0.3218,0.0707,51.211
76,blue|red,2,2,,9,7,1,1,19.17,4.298,0.4005,0.0537,46.352
77,brown|red|white,3,2,white,9,7,2,0,12.34,2.918,0.261,0.0527,40.4
78,brown|orange|red,3,3,,9,6,3,0,23.386,7.515,0.4734,0.064,69.389
78,brown|gray|white,3,1,gray|white,9,6,2,1,9.091,2.791,0.2352,0.0581,27.673
79,brown|gray,2,1,gray,9,8,1,0,9.519,1.716,0.2265,0.0604,26.898
79,blue|gray|yellow,3,2,gray,9,5,3,1,15.156,2.408,0.2644,0.0386,37.107
80,gray|orange|white,3,1,gray|white,9,5,3,1,15.773,2.629,0.241,0.0411,43.032
80,black|brown|gray,3,1,black|gray,9,6,3,0,8.243,1.851,0.2115,0.0262,20.758
81,black|gray|green,3,1,black|gray,9,6,3,0,7.286,3.733,0.2387,0.0761,24.489
81,black|gray|white,3,0,black|gray|white,9,5,3,1,7.537,3.498,0.2039,0.0502,27.821
81,cyan|gray|green,3,2,gray,9,7,2,0,10.658,2.955,0.3369,0.1057,28.829
81,gray|green|yellow,3,2,gray,9,6,3,0,13.208,4.876,0.2695,0.0485,29.616
81,blue|green|white,3,2,white,9,4,2,3,13.916,1.483,0.4358,0.0748,41.477
82,blue|white,2,1,white,9,7,2,0,20.339,6.617,0.2997,0.0672,59.968
82,brown|orange|yellow,3,3,,9,7,1,1,34.428,7.732,0.565,0.1211,63.602
82,gray|white,2,0,gray|white,9,7,1,1,13.371,2.275,0.1945,0.0173,47.821
82,gray|white|yellow,3,1,gray|white,9,5,3,1,18.597,3.744,0.2503,0.036,56.884
82,blue|gray|orange,3,2,gray,9,8,0,1,18.557,4.347,0.3159,0.0516,59.931
83,black|gray|red,3,1,black|gray,9,7,2,0,16.376,8.342,0.3004,0.0929,61.041
83,brown|orange|red,3,3,,9,8,0,1,23.691,7.108,0.5581,0.1345,47.608
83,blue|gray,2,1,gray,9,8,1,0,13.28,9.597,0.2797,0.1264,39.854
83,pink|red,2,2,,9,1,5,3,40.104,10.42,0.7912,0.1338,80.004
83,black|blue|magenta,3,2,black,9,9,0,0,22.82,3.592,0.3992,0.0362,50.088
83,black|gray|green,3,1,black|gray,9,5,2,2,6.348,1.104,0.2261,0.0743,19.706
84,green|orange|yellow,3,3,,9,6,0,3,29.154,4.628,0.4571,0.0676,75.261
85,black|gray|green,3,1,black|gray,9,7,2,0,14.477,1.717,0.274,0.0189,37.47
85,black|blue|gray,3,1,black|gray,9,7,2,0,11.417,3.502,0.2503,0.0448,42.039
85,green|red|yellow,3,3,,9,5,3,1,23.324,6.344,0.4006,0.0806,50.834
86,brown|green|red,3,3,,9,7,2,0,15.4,3.35,0.4595,0.0837,40.084
86,cyan|green,2,2,,9,7,1,1,20.922,3.453,0.4407,0.0503,42.613
87,blue|gray,2,1,gray,9,6,1,2,17.861,8.617,0.3109,0.1002,56.0
87,black|gray|green,3,1,black|gray,9,6,2,1,10.038,6.256,0.2329,0.056,24.009
87,black|gray|white,3,0,black|gray|white,9,4,5,0,7.103,1.965,0.1566,0.0148,20.23
88,blue|gray|red,3,2,gray,9,6,0,3,16.247,5.726,0.3346,0.0519,58.906
89,gray|pink|red,3,2,gray,9,3,2,4,14.589,1.49,0.3019,0.0941,33.366
89,blue|red,2,2,,9,9,0,0,18.45,6.405,0.4164,0.0794,49.203
89,black|brown|orange,3,2,black,9,5,2,2,16.646,3.454,0.3358,0.0324,48.738
89,blue|gray|orange,3,2,gray,9,3,4,2,20.828,5.453,0.3714,0.0679,58.824
90,gray|orange|white,3,1,gray|white,9,9,0,0,15.424,2.945,0.2544,0.0359,44.617
91,blue|gray|green,3,2,gray,9,8,0,1,12.96,3.692,0.311,0.0372,35.886
91,gray|pink|red,3,2,gray,9,8,0,1,13.591,3.952,0.3863,0.0332,36.56
91,gray|orange|red,3,2,gray,9,5,3,1,17.792,4.318,0.3616,0.0702,47.612
91,gray|green|white,3,1,gray|white,9,7,2,0,6.059,0.508,0.1523,0.0158,7.807
92,brown|white|yellow,3,2,white,9,6,1,2,17.571,2.191,0.3801,0.0525,40.241
93,orange|red|white,3,2,white,9,7,1,1,33.428,10.234,0.3886,0.114,90.497
94,black|blue|gray,3,1,black|gray,9,4,3,2,9.106,5.106,0.2305,0.0448,26.602
94,brown|gray|green,3,2,gray,9,2,3,4,19.107,7.607,0.3435,0.0576,53.666
94,cyan|orange,2,2,,9,6,2,1,31.793,15.098,0.6839,0.1282,100.068
96,brown|orange|yellow,3,3,,9,7,0,2,30.114,13.769,0.4808,0.1607,60.257
96,orange,1,1,,9,4,1,4,22.294,6.338,0.334,0.1069,51.417
96,yellow,1,1,,9,6,1,2,48.733,5.177,0.459,0.1221,83.886
97,orange,1,1,,9,6,2,1,30.771,5.682,0.4296,0.0769,56.148
97,blue|cyan|green,3,3,,9,7,2,0,22.66,6.783,0.4673,0.1007,62.697
97,cyan|gray,2,1,gray,9,8,1,0,11.873,3.527,0.2405,0.0803,42.691
97,cyan|green|yellow,3,3,,9,6,1,2,27.969,5.512,0.4803,0.0759,69.447
0,brown|orange|white,3,2,white,8,5,3,0,17.215,2.57,0.3303,0.0338,45.176
0,blue|orange|red,3,3,,8,8,0,0,27.394,4.281,0.3791,0.0359,64.627
0,brown|gray|orange,3,2,gray,8,4,1,3,20.23,5.562,0.3741,0.0837,46.42
0,black|blue|green,3,2,black,8,7,1,0,17.578,2.893,0.3739,0.0347,47.303
0,blue|gray,2,1,gray,8,7,1,0,14.602,5.425,0.2819,0.0926,43.749
1,orange|yellow,2,2,,8,5,2,1,26.845,4.397,0.369,0.0606,55.613
2,brown|orange|white,3,2,white,8,4,2,2,16.495,2.101,0.3079,0.0243,43.53
4,brown|orange|red,3,3,,8,6,2,0,25.242,3.195,0.4247,0.0486,55.014
4,gray|white,2,0,gray|white,8,5,2,1,13.004,1.438,0.2008,0.0176,42.709
5,gray|yellow,2,1,gray,8,4,4,0,32.417,12.537,0.4658,0.1781,91.564
5,brown|yellow,2,2,,8,7,0,1,32.087,7.882,0.5297,0.0897,79.236
5,blue|brown|yellow,3,3,,8,5,3,0,40.355,7.677,0.6683,0.128,96.634
5,green|white,2,1,white,8,3,5,0,32.206,9.573,0.4748,0.1678,98.196
6,black|blue,2,1,black,8,3,3,2,14.029,3.562,0.286,0.0586,44.486
6,brown|cyan|green,3,3,,8,5,1,2,18.915,4.326,0.5223,0.055,66.299
7,blue|red|white,3,2,white,8,5,3,0,16.77,4.845,0.2953,0.0748,66.52
7,black|blue|gray,3,1,black|gray,8,6,2,0,8.223,4.45,0.2235,0.0599,29.996
7,black|brown|gray,3,1,black|gray,8,7,1,0,8.852,3.318,0.2212,0.0757,25.896
8,blue|brown|gray,3,2,gray,8,7,1,0,12.435,2.422,0.3556,0.0438,38.461
9,blue|brown|orange,3,3,,8,7,0,1,16.236,1.165,0.4531,0.0403,43.808
9,brown|gray|green,3,2,gray,8,6,1,1,14.207,3.805,0.2711,0.0453,34.22
10,brown|gray|red,3,2,gray,8,7,1,0,12.824,4.261,0.2491,0.0453,41.215
12,blue|cyan|green,3,3,,8,5,2,1,15.395,2.228,0.3605,0.0263,40.974
12,brown|gray|yellow,3,2,gray,8,6,1,1,16.834,2.81,0.3399,0.0491,39.928
12,black|blue|gray,3,1,black|gray,8,7,0,1,10.636,3.903,0.2145,0.0645,30.065
12,green|white|yellow,3,2,white,8,5,1,2,18.521,2.762,0.3079,0.0229,40.981
13,magenta|pink|red,3,3,,8,7,1,0,14.691,1.928,0.4173,0.0546,30.311
13,gray|orange|white,3,1,gray|white,8,6,2,0,11.447,1.938,0.1916,0.0248,29.206
13,blue|gray|purple,3,2,gray,8,4,2,2,14.399,4.817,0.2611,0.0648,25.065
13,orange|red,2,2,,8,7,1,0,25.154,6.445,0.4923,0.0851,46.668
13,brown|orange|yellow,3,3,,8,7,0,1,22.168,3.287,0.4188,0.0859,42.188
13,brown|green|yellow,3,3,,8,7,1,0,19.131,2.784,0.4488,0.0804,38.999
14,brown|gray|orange,3,2,gray,8,5,2,1,16.102,4.74,0.3055,0.0612,44.586
14,gray|orange|white,3,1,gray|white,8,8,0,0,17.288,2.962,0.2483,0.0435,51.337
14,brown|orange|red,3,3,,8,8,0,0,27.41,2.257,0.5519,0.0459,66.621
14,blue|cyan|white,3,2,white,8,3,5,0,22.256,4.295,0.3315,0.0523,71.513
14,brown|gray|yellow,3,2,gray,8,8,0,0,14.749,3.11,0.2977,0.0738,34.301
15,brown|gray|red,3,2,gray,8,5,3,0,27.188,15.817,0.412,0.145,80.061
15,black|blue|orange,3,2,black,8,8,0,0,7.505,1.473,0.2394,0.0356,27.802
15,blue|orange|yellow,3,3,,8,5,3,0,30.266,4.178,0.4814,0.0578,85.105
15,brown|gray|green,3,2,gray,8,5,3,0,13.991,6.071,0.2792,0.0836,32.031
15,black|gray|yellow,3,1,black|gray,8,6,2,0,13.393,12.623,0.2416,0.1231,34.764
15,black|gray|white,3,0,black|gray|white,8,5,1,2,7.454,1.711,0.1742,0.0083,26.631
17,blue|cyan|green,3,3,,8,6,2,0,13.916,1.771,0.3994,0.0706,39.779
17,blue|purple|red,3,3,,8,4,3,1,18.699,3.774,0.3437,0.0271,47.14
17,orange|red,2,2,,8,7,0,1,30.271,6.332,0.5013,0.0894,46.096
17,brown|gray|yellow,3,2,gray,8,6,1,1,13.906,3.755,0.3138,0.0846,33.139
18,blue|gray|yellow,3,2,gray,8,8,0,0,15.721,4.589,0.2755,0.0687,43.472
18,brown|gray|orange,3,2,gray,8,6,2,0,15.671,4.401,0.2884,0.0763,44.05
18,brown|orange|white,3,2,white,8,7,0,1,18.444,2.59,0.3556,0.0506,45.83
18,blue|purple|red,3,3,,8,8,0,0,17.422,5.08,0.3574,0.0836,50.985
18,cyan|gray|white,3,1,gray|white,8,8,0,0,15.261,3.907,0.2343,0.04,49.928
19,blue|brown|orange,3,3,,8,4,3,1,19.946,5.226,0.3822,0.0657,57.614
20,blue|green,2,2,,8,8,0,0,22.038,1.509,0.3829,0.0246,52.001
20,brown|gray|red,3,2,gray,8,4,3,1,9.418,1.166,0.252,0.0478,31.473
21,orange|red|white,3,2,white,8,6,0,2,21.651,3.206,0.3122,0.0279,51.191
21,yellow,1,1,,8,4,2,2,31.984,4.773,0.3753,0.0375,59.04
21,cyan|gray|white,3,1,gray|white,8,7,1,0,16.402,2.464,0.2439,0.0226,51.553
22,blue|brown|orange,3,3,,8,7,1,0,26.776,8.473,0.5143,0.1196,79.748
22,blue|green|white,3,2,white,8,3,4,1,21.106,2.315,0.3476,0.0582,52.419
22,gray|green|white,3,1,gray|white,8,7,1,0,14.306,2.961,0.2328,0.0525,33.119
22,cyan|yellow,2,2,,8,7,1,0,31.606,7.969,0.4579,0.035,106.507
23,gray|white|yellow,3,1,gray|white,8,6,1,1,18.58,3.506,0.2599,0.0401,63.25
23,cyan|gray|white,3,1,gray|white,8,6,2,0,15.3,1.96,0.2565,0.0228,58.0
24,green|orange,2,2,,8,6,1,1,27.405,4.037,0.3805,0.0417,57.79
24,black|brown|white,3,1,black|white,8,5,3,0,8.309,2.31,0.2391,0.0451,28.249
25,gray|white|yellow,3,1,gray|white,8,8,0,0,15.219,3.104,0.2232,0.028,36.557
26,blue|gray|red,3,2,gray,8,4,3,1,12.975,4.997,0.3099,0.0725,39.414
26,orange,1,1,,8,6,1,1,18.521,3.057,0.2542,0.0486,31.015
26,black|gray|yellow,3,1,black|gray,8,6,2,0,10.133,1.979,0.234,0.0422,34.428
27,green|yellow,2,2,,8,5,3,0,22.106,4.485,0.3941,0.1021,34.584
27,green,1,1,,8,8,0,0,20.581,3.327,0.3736,0.0352,38.33
27,brown|yellow,2,2,,8,6,2,0,18.438,6.649,0.4255,0.0443,39.254
27,gray|pink|red,3,2,gray,8,4,4,0,15.04,4.347,0.2784,0.0533,33.969
28,brown|gray|orange,3,2,gray,8,6,2,0,13.732,2.185,0.298,0.033,36.144
28,black|brown|gray,3,1,black|gray,8,6,1,1,8.609,2.393,0.2406,0.0742,24.433
28,cyan|gray|green,3,2,gray,8,5,0,3,8.146,2.552,0.228,0.0827,18.08
29,brown|orange|yellow,3,3,,8,5,1,2,24.113,6.925,0.424,0.0848,50.418
29,gray,1,0,gray,8,4,3,1,13.496,2.432,0.2225,0.0306,50.211
29,gray|green|yellow,3,2,gray,8,3,3,2,20.801,4.494,0.3017,0.0336,46.356
29,gray|green|white,3,1,gray|white,8,7,0,1,18.69,4.883,0.2511,0.0703,53.949
29,gray|red|yellow,3,2,gray,8,5,2,1,24.359,9.62,0.3502,0.1151,63.565
30,blue|green|red,3,3,,8,5,3,0,24.145,3.717,0.4514,0.0248,61.652
30,blue|gray|white,3,1,gray|white,8,6,2,0,13.009,2.153,0.2392,0.034,45.231
30,blue|gray|yellow,3,2,gray,8,6,1,1,15.05,2.882,0.2741,0.0127,43.944
32,blue|gray|orange,3,2,gray,8,6,2,0,14.089,1.542,0.2206,0.0178,40.469
33,cyan|gray|yellow,3,2,gray,8,6,2,0,21.344,4.197,0.3532,0.1112,77.105
33,brown|red|white,3,2,white,8,8,0,0,12.776,4.982,0.328,0.0308,31.526
33,blue|brown|orange,3,3,,8,4,0,4,20.758,2.863,0.3758,0.0512,63.142
33,brown|green|orange,3,3,,8,6,0,2,22.238,3.474,0.4532,0.1019,58.297
34,brown|orange|red,3,3,,8,7,1,0,22.191,6.358,0.4334,0.0581,51.474
34,orange|pink|red,3,3,,8,7,0,1,18.115,2.065,0.3855,0.0441,51.19
35,gray|yellow,2,1,gray,8,6,0,2,23.055,3.181,0.3423,0.0475,72.535
35,blue|white|yellow,3,2,white,8,8,0,0,24.159,6.396,0.3459,0.0783,88.989
35,orange|white,2,1,white,8,6,2,0,23.183,5.113,0.3082,0.0711,77.573
35,orange|white|yellow,3,2,white,8,4,2,2,26.835,7.263,0.3534,0.0591,72.99
36,brown|white|yellow,3,2,white,8,4,2,2,15.473,5.431,0.2825,0.0885,26.663
37,cyan|gray|white,3,1,gray|white,8,7,1,0,13.388,2.219,0.2327,0.0344,45.491
38,green|orange|yellow,3,3,,8,5,2,1,23.769,4.683,0.3303,0.0675,44.501
38,cyan|gray|orange,3,2,gray,8,5,3,0,15.334,2.021,0.2993,0.0226,47.079
38,black|orange|white,3,1,black|white,8,3,3,2,14.19,0.986,0.194,0.0101,37.114
39,gray|orange|white,3,1,gray|white,8,3,3,2,11.468,1.858,0.2062,0.0337,33.561
39,brown|red,2,2,,8,6,1,1,18.634,3.984,0.4845,0.0961,39.068
